Month,Day,Time,Miss,Slot,SlotM,Spin,SpinM,Winners,Payout
Mar,4,19:38,True,1,20,3,3,4603,18608
Mar,4,19:40,False,1,0,1,1,2036,5181
Mar,4,19:41,True,2,7,5,5,2958,12592
Mar,4,19:42,True,3,2,1,1,1917,3726
Mar,4,19:42,False,2,3,2,6,2409,31553
Mar,4,19:43,True,6,20,1,1,1836,4576
Mar,4,19:44,True,5,3,3,8,4259,31396
Mar,4,19:45,True,6,0,1,1,1928,3398
Mar,4,19:46,True,2,7,1,1,1746,3377
Mar,4,19:47,True,2,4,1,1,1675,3380
Mar,4,19:48,True,1,0,3,3,3802,11407
Mar,4,19:49,False,1,15,1,15,1608,25410
Mar,4,19:50,False,1,5,1,5,1796,9386
Mar,4,19:51,True,5,0,2,2,2338,8646
Mar,4,19:52,False,3,2,3,100,3654,305029
Mar,4,19:53,True,6,3,1,1,1814,3177
Mar,4,19:54,False,8,2,8,50,4247,201239
Mar,4,19:56,True,2,2,5,5,2806,16719
Mar,4,19:57,False,1,2,1,2,2080,7896
Mar,4,19:58,True,3,3,1,1,2113,5818
Mar,4,19:58,True,4,3,2,2,2666,13445
Mar,4,19:59,True,5,5,4,7,5006,41907
Mar,4,20:01,True,8,10,5,5,3187,17353
Mar,4,20:02,False,6,3,6,30,3876,139592
Mar,4,20:03,True,7,0,8,100,5169,204931
Mar,4,20:05,True,2,7,1,1,2401,7530
Mar,4,20:06,True,4,3,1,1,2399,7295
Mar,4,20:07,True,2,0,5,5,3427,17316
Mar,4,20:08,True,5,0,2,2,3235,15390
Mar,4,20:08,True,6,7,1,1,2314,6404
Mar,4,20:09,True,4,2,6,10,4000,47901
Mar,4,20:10,True,2,2,8,50,5428,252528
Mar,4,20:13,True,8,0,7,5,5422,89519
Mar,4,20:15,True,1,10,3,25,5443,135559
Mar,4,20:17,True,3,0,1,1,2954,7452
Mar,4,20:18,True,8,20,2,2,3555,15097
Mar,4,20:18,True,5,15,7,5,5897,95109
Mar,4,20:21,True,7,3,2,2,3561,14124
Mar,4,20:22,True,6,5,5,5,4444,32428
Mar,4,20:22,True,4,0,5,5,4396,29657
Mar,4,20:23,True,7,0,2,2,3707,16199
Mar,4,20:24,False,7,3,7,15,6351,356762
Mar,4,20:27,True,8,2,1,1,2757,9191
Mar,4,20:28,False,1,3,1,3,2790,15472
Mar,4,20:29,True,6,2,2,2,3615,15308
Mar,4,20:30,True,8,2,4,2,6750,20467
Mar,4,20:31,True,1,5,2,2,3445,14716
Mar,4,20:32,True,2,3,1,1,2732,7499
Mar,4,20:33,True,7,3,5,5,3699,24272
Mar,4,20:34,True,4,10,5,5,3743,22871
Mar,4,20:35,True,7,7,2,2,3170,11585
Mar,4,20:36,True,8,7,5,5,3350,22545
Mar,4,20:37,True,3,3,1,1,2201,5261
Mar,4,20:38,True,7,3,8,25,5431,185535
Mar,4,20:40,True,7,3,1,1,2173,4179
Mar,4,20:41,False,8,5,8,125,5458,492665
Mar,4,20:43,True,2,0,1,1,2261,4621
Mar,4,20:44,True,4,4,1,1,2406,5441
Mar,4,20:45,True,8,3,1,1,2395,5768
Mar,4,20:46,False,5,5,5,25,3672,113863
Mar,4,20:47,True,7,2,5,5,4059,27205
Mar,4,20:48,True,8,3,1,1,2577,8056
Mar,4,20:49,True,1,5,5,5,3854,27370
Mar,4,20:50,True,8,2,2,2,3488,17383
Mar,4,20:51,True,2,0,1,1,0,0
Mar,4,20:52,True,7,3,6,10,4284,80213
Mar,4,20:53,True,4,0,2,2,3184,15197
Mar,4,20:54,True,8,0,2,2,3036,14182
Mar,4,20:55,True,1,0,3,7,5591,42617
Mar,4,20:56,True,4,4,2,2,3089,11437
Mar,4,20:57,True,2,3,8,20,5801,120105
Mar,4,20:59,True,2,3,4,7,5906,46771
Mar,4,21:01,True,4,2,5,5,4146,25344
Mar,4,21:02,True,5,3,1,1,2614,6544
Mar,4,21:03,True,5,4,2,2,3370,13997
Mar,4,21:04,True,3,0,2,2,3270,13047
Mar,4,21:05,True,4,0,2,2,3063,13598
Mar,4,21:06,True,3,3,1,1,2173,7271
Mar,4,21:07,True,4,2,2,2,2624,12594
Mar,4,21:08,False,1,2,1,2,1905,10301
Mar,4,21:09,True,4,3,1,1,1816,3079
Mar,4,21:10,True,5,5,1,1,1727,3672
Mar,4,21:11,True,5,10,2,2,2245,10937
Mar,4,21:12,True,8,4,5,5,3032,28061
Mar,4,21:13,True,6,3,1,1,1728,3455
Mar,4,21:14,True,4,2,1,1,1643,3652
Mar,4,21:14,True,3,5,1,1,1614,3496
Mar,4,21:15,True,7,3,6,10,2805,50610
Mar,4,21:16,True,2,4,5,5,2691,20031
Mar,4,21:17,True,4,2,1,1,1591,2990
Mar,4,21:18,True,3,0,1,1,1519,2952
Mar,4,21:19,True,7,3,2,2,1932,9972
Mar,4,21:20,True,4,2,1,1,1341,2307
Mar,4,21:20,False,5,2,5,10,2091,28674
Mar,4,21:21,True,7,5,4,10,4106,54641
Mar,4,21:23,True,4,4,1,1,1517,3926
Mar,4,21:24,True,5,3,4,10,4197,54996
Mar,4,21:26,True,6,3,3,100,4234,530337
Mar,4,21:27,True,6,4,1,1,1732,3353
Mar,4,21:28,False,1,3,1,3,1823,7657
Mar,4,21:29,True,8,15,5,5,2940,24724
Mar,4,21:30,True,8,25,2,2,2570,11917
Mar,4,21:31,True,4,0,7,5,5219,106449
Mar,4,21:33,True,4,3,2,2,2591,10862
Mar,4,21:34,True,8,2,3,25,4934,144868
Mar,4,21:35,True,2,7,4,5,5403,33734
Mar,4,21:36,True,8,0,6,10,4284,59312
Mar,4,21:37,False,1,3,1,3,2334,9460
Mar,4,21:38,True,8,5,1,1,2257,4963
Mar,4,21:39,True,6,7,2,2,2921,12892
Mar,4,21:40,False,1,0,1,1,2077,5201
Mar,4,21:41,True,6,3,7,5,5424,126443
Mar,4,21:43,True,3,7,5,5,3417,18076
Mar,4,21:44,True,8,0,1,1,2126,4941
Mar,4,21:45,True,8,2,3,10,5366,66962
Mar,4,21:46,True,7,5,1,1,2148,6193
Mar,4,21:47,True,3,5,5,5,3351,20269
Mar,4,21:48,True,1,2,8,20,5939,198196
Mar,4,21:50,True,8,3,1,1,2186,6172
Mar,4,21:51,True,3,5,5,5,3642,24222
Mar,4,21:52,True,4,3,6,10,4258,56547
Mar,4,21:53,True,3,3,1,1,2214,5348
Mar,4,21:53,True,7,2,1,1,2154,6292
Mar,4,21:54,True,4,5,1,1,2013,6040
Mar,4,21:55,True,2,2,1,1,1915,5597
Mar,4,21:56,True,5,2,1,1,1831,5917
Mar,4,21:57,True,2,4,5,5,2949,18110
Mar,4,21:58,True,3,0,2,2,2532,12082
Mar,4,21:59,True,2,0,3,4,4840,27430
Mar,4,22:00,True,6,3,2,2,2352,10350
Mar,4,22:01,True,3,3,4,10,4976,52235
Mar,4,22:03,True,7,3,8,25,5120,86696
Mar,4,22:05,True,3,5,2,2,2476,11782
Mar,4,22:05,True,3,2,1,1,1959,3753
Mar,4,22:06,True,4,2,3,12,4791,62820
Mar,4,22:08,True,7,4,2,2,2542,12143
Mar,4,22:08,False,3,5,3,10,4857,55465
Mar,4,22:10,True,4,0,1,1,1968,3425
Mar,4,22:11,True,3,10,2,2,2424,12164
Mar,4,22:12,True,7,5,4,35,5567,189239
Mar,4,22:13,True,3,4,2,2,2550,11346
Mar,4,22:14,False,2,5,2,10,2569,43238
Mar,4,22:15,True,4,2,1,1,2089,5622
Mar,4,22:16,True,4,2,1,1,1981,5346
Mar,4,22:17,True,2,2,3,10,5315,65003
Mar,4,22:18,True,6,2,1,1,1858,4246
Mar,4,22:19,True,6,3,1,1,1822,4446
Mar,4,22:20,True,7,2,3,10,5161,54189
Mar,4,22:21,True,5,2,6,10,0,0
Mar,4,22:22,True,8,0,1,1,1911,4227
Mar,4,22:23,True,5,3,1,1,1852,4198
Mar,4,22:24,True,4,2,2,2,2399,14744
Mar,4,22:25,True,8,2,1,1,1576,2896
Mar,4,22:25,True,7,3,1,1,1436,3342
Mar,4,22:26,True,8,2,6,10,2745,38702
Mar,4,22:27,True,8,10,6,10,2736,27826
Mar,4,22:28,True,8,2,3,2,4662,13897
Mar,4,22:29,True,3,5,2,2,1988,10667
Mar,4,22:30,True,8,4,1,1,1434,2567
Mar,4,22:31,True,2,5,1,1,1312,2698
Mar,4,22:32,True,3,7,7,5,4574,110275
Mar,4,22:34,False,1,4,1,4,1352,6632
Mar,4,22:35,True,8,2,3,10,4373,48727
Mar,4,22:36,True,7,0,5,5,2761,16543
Mar,4,22:37,True,7,7,1,1,1486,2781
Mar,4,22:38,True,1,3,2,2,1989,9321
Mar,4,22:39,True,6,4,2,2,1880,9524
Mar,4,22:39,True,4,3,5,5,2305,14678
Mar,4,22:40,True,1,2,6,10,2821,29835
Mar,4,22:41,True,3,0,2,2,1911,11325
Mar,4,22:42,True,1,4,2,2,1822,12602
Mar,4,22:43,False,1,3,1,3,1307,9778
Mar,4,22:44,True,3,3,1,1,1230,2796
Mar,4,22:44,True,7,2,5,5,1890,11236
Mar,4,22:45,True,3,0,1,1,1058,2134
Mar,4,22:46,False,1,0,1,1,1038,2307
Mar,4,22:47,True,2,0,1,1,977,2597
Mar,4,22:48,True,7,0,2,2,1305,5315
Mar,4,22:49,True,7,3,2,2,1253,5241
Mar,4,22:49,True,4,3,1,1,826,2174
Mar,4,22:50,True,8,25,2,2,1041,4370
Mar,4,22:51,True,3,2,1,1,773,2395
Mar,4,22:52,True,5,2,2,2,1076,4723
Mar,4,22:53,True,2,2,1,1,784,3949
Mar,4,22:53,True,7,5,2,2,1107,5232
Mar,4,22:54,True,5,25,2,2,1090,4847
Mar,4,22:55,True,7,4,4,7,3137,32769
Mar,4,22:57,True,8,2,2,2,1299,5806
Mar,4,22:58,True,3,2,6,10,1913,22268
Mar,4,22:59,True,3,15,5,5,1780,9636
Mar,4,22:59,True,3,5,8,50,3498,188130
Mar,4,23:02,True,4,3,1,1,1036,4970
Mar,4,23:02,True,8,5,5,5,1798,9539
Mar,4,23:03,True,8,7,1,1,1090,3700
Mar,4,23:04,True,7,0,2,2,1625,7837
Mar,4,23:05,True,3,5,6,10,2197,40436
Mar,4,23:06,True,4,2,2,2,1600,7340
Mar,4,23:06,False,1,2,1,2,1118,6365
Mar,4,23:07,False,1,7,1,7,1050,13332
Mar,4,23:08,True,7,5,3,5,3295,28469
Mar,4,23:09,False,1,0,1,1,1151,6053
Mar,4,23:10,True,7,10,1,1,1082,3325
Mar,4,23:11,True,5,2,7,5,3594,96306
Mar,4,23:13,True,5,3,1,1,1171,3559
Mar,4,23:14,True,2,0,1,1,1194,5515
Mar,4,23:14,True,3,4,8,30,3594,142443
Mar,4,23:17,False,1,3,1,3,1182,8166
Mar,4,23:18,True,8,3,5,5,2083,14798
Mar,4,23:18,True,5,15,1,1,1220,2959
Mar,4,23:19,True,8,20,5,5,2163,12685
Mar,4,23:20,True,3,0,5,5,2098,12092
Mar,4,23:21,True,3,2,1,1,1238,5089
Mar,4,23:22,True,3,2,2,2,1657,9752
Mar,4,23:22,True,8,5,5,5,1778,12948
Mar,4,23:23,True,6,3,3,2,3289,11470
Mar,4,23:25,True,7,3,6,10,2381,41369
Mar,4,23:25,True,2,5,1,1,1168,3056
Mar,4,23:26,True,7,3,1,1,1072,2413
Mar,4,23:27,True,8,3,2,2,1431,7652
Mar,4,23:28,True,8,2,6,10,1921,28049
Mar,4,23:29,True,2,3,7,5,3281,84104
Mar,4,23:30,True,3,25,1,1,1106,3143
Mar,4,23:31,False,1,0,1,1,0,0
Mar,4,23:32,True,3,3,1,1,1033,2593
Mar,4,23:33,True,2,10,6,10,1987,26653
Mar,4,23:33,True,8,0,7,5,3214,68349
Mar,4,23:35,False,1,0,1,1,1053,3708
Mar,4,23:36,True,3,4,1,1,1065,3625
Mar,4,23:37,True,7,0,2,2,1437,11142
Mar,4,23:37,True,5,0,3,3,2953,17600
Mar,4,23:39,True,5,2,2,2,1338,11464
Mar,4,23:40,True,8,2,2,2,1346,12393
Mar,4,23:40,True,8,0,2,2,1247,12199
Mar,4,23:41,True,1,25,6,10,1788,26855
Mar,4,23:42,True,1,0,3,2,2548,12190
Mar,4,23:43,False,4,3,4,75,2876,303354
Mar,4,23:45,True,4,3,1,1,1016,5076
Mar,4,23:46,True,2,4,3,3,2673,17227
Mar,4,23:47,True,7,5,1,1,1063,4545
Mar,4,23:48,False,1,7,1,7,1015,17864
Mar,4,23:48,True,5,2,2,2,1447,7786
Mar,4,23:49,True,8,2,3,10,2785,35250
Mar,4,23:50,False,2,0,2,2,1514,6589
Mar,4,23:51,True,4,7,5,5,1889,14958
Mar,4,23:52,True,7,2,1,1,1046,3298
Mar,4,23:53,False,3,7,3,350,2839,1055
Mar,4,23:54,True,3,2,1,1,864,2911
Mar,4,23:55,True,1,3,3,25,2588,83784
Mar,4,23:56,False,6,4,6,40,2121,155821
Mar,4,23:57,True,7,2,1,1,1166,6019
Mar,4,23:58,True,3,5,2,2,1687,14155
Mar,4,23:59,True,8,3,2,2,1673,14739
Mar,5,00:00,True,1,2,2,2,1637,14875
Mar,5,00:01,True,6,7,1,1,1156,6296
Mar,5,00:01,True,6,2,2,2,1526,11858
Mar,5,00:02,False,1,7,1,7,1104,24565
Mar,5,00:03,True,7,5,6,10,2221,54633
Mar,5,00:04,True,7,3,1,1,1172,7159
Mar,5,00:05,False,2,25,2,50,1594,243235
Mar,5,00:06,True,7,3,1,1,1273,6077
Mar,5,00:07,True,4,5,5,5,2041,34707
Mar,5,00:07,True,4,0,6,10,2341,69489
Mar,5,00:08,True,3,3,1,1,1365,8640
Mar,5,00:09,True,3,3,2,2,1864,28380
Mar,5,00:10,False,3,2,3,24,3511,159294
Mar,5,00:11,True,6,3,1,1,1338,8677
Mar,5,00:12,True,5,2,1,1,1309,9950
Mar,5,00:13,True,7,0,8,60,3784,195421
Mar,5,00:16,True,8,3,1,1,1324,10359
Mar,5,00:17,True,7,0,1,1,1332,6214
Mar,5,00:17,True,2,2,1,1,1295,6549
Mar,5,00:18,True,3,3,5,5,2122,35088
Mar,5,00:19,True,4,3,2,2,1886,36156
Mar,5,00:20,True,8,3,1,1,1207,6571
Mar,5,00:21,True,4,2,1,1,1142,11746
Mar,5,00:22,True,7,3,1,1,1122,5732
Mar,5,00:22,True,7,5,2,2,1525,11853
Mar,5,00:23,True,4,2,6,10,2191,39492
Mar,5,00:24,True,6,0,1,1,1125,3926
Mar,5,00:25,True,8,15,1,1,1057,3855
Mar,5,00:26,True,4,3,1,1,1056,4037
Mar,5,00:27,True,5,4,1,1,982,3492
Mar,5,00:27,True,5,2,6,10,1782,27675
Mar,5,00:28,True,6,7,7,5,3145,90765
Mar,5,00:30,True,5,0,6,10,1966,31942
Mar,5,00:31,True,2,5,6,10,2056,31089
Mar,5,00:32,True,6,3,1,1,1224,4796
Mar,5,00:32,True,4,2,2,2,1643,11798
Mar,5,00:33,True,8,3,2,2,1535,10891
Mar,5,00:34,True,3,2,2,2,1496,9292
Mar,5,00:35,True,5,4,8,25,3084,424341
Mar,5,00:37,True,7,2,1,1,1005,5062
Mar,5,00:38,True,8,3,1,1,1051,3395
Mar,5,00:39,False,7,3,7,15,2876,218693
Mar,5,00:41,True,2,4,8,10,2901,85062
Mar,5,00:43,True,6,4,3,12,2966,53979
Mar,5,00:45,True,4,4,2,2,1833,11923
Mar,5,00:46,True,2,2,1,1,1265,4143
Mar,5,00:46,True,1,3,3,15,2983,67068
Mar,5,00:48,True,3,2,1,1,1242,3981
Mar,5,00:49,True,4,0,5,5,2008,15487
Mar,5,00:49,True,5,3,2,2,1707,10351
Mar,5,00:50,True,6,4,2,2,1678,10982
Mar,5,00:51,True,2,4,1,1,1144,3480
Mar,5,00:52,True,4,0,2,2,1525,9352
Mar,5,00:53,True,2,15,5,5,1775,12555
Mar,5,00:54,True,8,4,5,5,1818,13411
Mar,5,00:54,True,5,15,1,1,1065,4313
Mar,5,00:55,True,1,0,2,2,1544,8341
Mar,5,00:56,True,5,3,2,2,1499,8747
Mar,5,00:57,True,7,2,1,1,950,2933
Mar,5,00:58,True,8,3,2,2,1294,8705
Mar,5,00:58,True,4,2,6,10,1891,29422
Mar,5,00:59,True,1,0,2,2,1374,7972
Mar,5,01:00,True,1,20,5,5,1618,12685
Mar,5,01:01,True,7,2,1,1,1023,4687
Mar,5,01:02,True,4,15,1,1,886,2239
Mar,5,01:03,True,5,2,1,1,851,2723
Mar,5,01:03,True,7,4,1,1,817,2599
Mar,5,01:04,True,5,3,4,5,2679,28389
Mar,5,01:06,True,5,3,1,1,800,2702
Mar,5,01:07,True,7,2,2,2,1154,17221
Mar,5,01:07,True,2,4,1,1,742,2658
Mar,5,01:08,True,8,0,1,1,699,1923
Mar,5,01:09,True,3,5,5,5,1160,7928
Mar,5,01:10,True,6,0,1,1,661,4935
Mar,5,01:11,False,6,2,6,20,1418,38249
Mar,5,01:11,True,2,0,1,1,702,1937
Mar,5,01:12,True,1,0,7,5,2343,81224
Mar,5,01:14,True,3,2,2,2,1128,6934
Mar,5,01:15,True,6,2,5,5,1395,11281
Mar,5,01:15,True,7,2,1,1,838,2895
Mar,5,01:16,True,3,4,6,10,1590,23333
Mar,5,01:17,True,6,25,1,1,802,2876
Mar,5,01:18,True,5,5,1,1,814,2867
Mar,5,01:19,True,2,3,5,5,1419,10592
Mar,5,01:19,True,4,5,3,7,2251,30653
Mar,5,01:21,True,2,4,1,1,810,18908
Mar,5,01:21,True,6,4,5,5,1348,11119
Mar,5,01:22,True,7,3,5,5,1337,10861
Mar,5,01:23,True,5,3,2,2,1145,10673
Mar,5,01:24,True,2,4,5,5,1314,13979
Mar,5,01:24,True,8,2,1,1,730,1993
Mar,5,01:25,False,2,2,2,4,942,9165
Mar,5,01:26,True,1,3,8,50,2143,116776
Mar,5,01:28,True,3,0,2,2,999,5189
Mar,5,01:29,True,5,2,1,1,722,1341
Mar,5,01:29,True,1,0,5,5,1268,9558
Mar,5,01:30,True,4,3,2,2,1015,6399
Mar,5,01:31,True,7,15,1,1,664,17968
Mar,5,01:32,True,4,4,1,1,622,1205
Mar,5,01:33,True,5,3,1,1,627,1747
Mar,5,01:33,True,5,0,4,3,2096,13522
Mar,5,01:35,True,8,3,2,2,933,9195
Mar,5,01:36,True,6,2,1,1,600,1044
Mar,5,01:36,False,1,2,1,2,574,7082
Mar,5,01:37,True,7,3,1,1,567,2015
Mar,5,01:38,True,8,3,4,10,1770,30725
Mar,5,01:40,True,3,20,1,1,559,1418
Mar,5,01:40,True,8,0,6,10,1303,44250
Mar,5,01:41,True,5,0,2,2,933,7870
Mar,5,01:42,True,7,4,2,2,887,6279
Mar,5,01:43,True,8,2,1,1,583,1290
Mar,5,01:44,True,8,3,1,1,533,2822
Mar,5,01:44,False,1,4,1,4,511,3890
Mar,5,01:45,False,2,0,2,2,746,4897
Mar,5,01:46,True,6,3,8,10,1736,46645
Mar,5,01:48,True,4,2,1,1,548,1458
Mar,5,01:48,True,2,0,5,5,928,10031
Mar,5,01:49,True,2,2,1,1,559,2013
Mar,5,01:50,True,2,2,4,5,1692,13686
Mar,5,01:52,True,7,0,1,1,567,2486
Mar,5,01:52,True,1,4,4,7,1570,18091
Mar,5,01:54,True,4,3,2,2,812,6240
Mar,5,01:55,False,2,7,2,14,788,20788
Mar,5,01:56,True,6,0,8,25,1744,81985
Mar,5,01:57,True,2,0,5,5,1005,7929
Mar,5,01:58,True,3,2,1,1,662,5328
Mar,5,01:59,True,3,3,2,2,935,8062
Mar,5,02:00,True,6,2,1,1,608,1193
Mar,5,02:01,True,5,2,3,4,1757,18901
Mar,5,02:02,True,4,3,1,1,584,970
Mar,5,02:03,True,2,20,3,4,1644,15103
Mar,5,02:04,False,2,0,2,2,917,5375
Mar,5,02:05,True,8,0,1,1,572,1679
Mar,5,02:06,True,7,3,2,2,785,5868
Mar,5,02:06,False,1,0,1,1,509,1897
Mar,5,02:07,True,1,3,2,2,751,5306
Mar,5,02:08,True,7,2,8,25,1581,135146
Mar,5,02:10,False,1,5,1,5,488,2656
Mar,5,02:11,True,5,4,1,1,548,1363
Mar,5,02:12,True,5,7,2,2,826,7778
Mar,5,02:12,True,8,4,1,1,537,2326
Mar,5,02:13,True,7,2,4,10,1629,30433
Mar,5,02:15,True,8,4,6,10,1135,64050
Mar,5,02:16,True,5,0,1,1,565,1308
Mar,5,02:16,True,8,7,1,1,563,996
Mar,5,02:17,True,8,2,1,1,532,1748
Mar,5,02:18,True,3,2,5,5,893,6677
Mar,5,02:19,True,6,4,1,1,467,1098
Mar,5,02:20,False,1,3,1,3,466,2123
Mar,5,02:21,True,3,4,2,2,701,4064
Mar,5,02:21,True,4,5,1,1,465,3297
Mar,5,02:22,True,3,4,1,1,452,3006
Mar,5,02:23,True,4,5,5,5,681,4559
Mar,5,02:24,True,3,0,1,1,445,1203
Mar,5,02:25,True,2,2,7,5,1475,53390
Mar,5,02:26,True,4,2,1,1,461,1480
Mar,5,02:27,True,5,0,2,2,635,4234
Mar,5,02:28,True,3,0,8,20,1464,53072
Mar,5,02:30,True,7,0,1,1,488,1400
Mar,5,02:31,True,3,4,1,1,471,1138
Mar,5,02:31,True,3,2,1,1,472,1461
Mar,5,02:32,True,5,2,2,2,686,4007
Mar,5,02:33,True,4,3,5,5,746,5172
Mar,5,02:34,True,8,2,1,1,440,1351
Mar,5,02:35,True,8,3,1,1,404,1359
Mar,5,02:35,True,7,2,1,1,418,2714
Mar,5,02:36,True,5,0,2,2,563,3676
Mar,5,02:37,True,6,10,2,2,554,3020
Mar,5,02:38,True,1,0,2,2,547,3397
Mar,5,02:39,False,1,2,1,2,378,5869
Mar,5,02:39,True,1,0,5,5,589,4255
Mar,5,02:40,True,5,20,7,5,0,0
Mar,5,02:42,False,1,2,1,2,417,3787
Mar,5,02:43,True,1,2,2,2,562,3767
Mar,5,02:43,False,5,3,5,15,665,20972
Mar,5,02:44,True,3,0,7,5,1355,40194
Mar,5,02:46,True,7,5,6,10,924,24534
Mar,5,02:47,True,3,2,1,1,505,11201
Mar,5,02:48,True,3,5,1,1,478,3036
Mar,5,02:48,True,2,7,1,1,468,3847
Mar,5,02:49,True,2,4,1,1,439,3196
Mar,5,02:50,True,8,2,2,2,702,6658
Mar,5,02:51,True,3,3,2,2,655,5898
Mar,5,02:52,True,5,0,4,20,1431,62026
Mar,5,02:53,True,8,3,7,5,1429,56265
Mar,5,02:55,True,3,3,1,1,481,3170
Mar,5,02:56,True,4,0,3,3,1374,14443
Mar,5,02:57,True,7,2,5,5,831,16035
Mar,5,02:58,True,3,3,7,5,1519,64827
Mar,5,03:00,True,3,5,1,1,465,4086
Mar,5,03:00,True,2,3,1,1,454,3939
Mar,5,03:01,True,4,3,1,1,453,3594
Mar,5,03:02,True,7,2,1,1,417,3789
Mar,5,03:03,True,7,0,8,15,1527,309464
Mar,5,03:05,True,3,0,1,1,408,3460
Mar,5,03:06,True,3,5,5,5,722,16601
Mar,5,03:07,True,8,5,2,2,663,8240
Mar,5,03:08,True,5,3,7,5,1526,69913
Mar,5,03:09,True,6,0,1,1,459,4635
Mar,5,03:10,True,1,2,2,2,677,6402
Mar,5,03:11,True,5,5,2,2,665,6231
Mar,5,03:12,True,2,0,5,5,835,17421
Mar,5,03:12,True,1,4,5,5,824,18215
Mar,5,03:13,False,1,4,1,4,454,5306
Mar,5,03:14,True,6,2,5,5,762,16121
Mar,5,03:15,True,5,2,1,1,425,1903
Mar,5,03:16,True,8,7,1,1,405,1914
Mar,5,03:16,True,5,2,2,2,571,5074
Mar,5,03:17,True,8,3,1,1,360,1440
Mar,5,03:18,True,7,3,1,1,342,1475
Mar,5,03:19,False,1,2,1,2,345,3293
Mar,5,03:20,True,4,7,1,1,350,2875
Mar,5,03:20,True,8,4,4,3,1295,9562
Mar,5,03:22,True,8,3,2,2,493,6071
Mar,5,03:37,True,8,5,7,5,76,1906
Mar,5,03:38,True,4,0,1,1,89,95
Mar,5,03:39,True,8,5,1,1,122,230
Mar,5,03:40,True,1,5,8,20,568,19195
Mar,5,03:42,True,3,5,1,1,214,461
Mar,5,03:43,True,4,5,1,1,256,2665
Mar,5,03:44,True,4,0,2,2,399,3921
Mar,5,03:44,True,7,2,6,10,512,17384
Mar,5,03:45,True,7,0,1,1,256,2261
Mar,5,03:46,True,4,2,5,5,491,13184
Mar,5,03:46,True,1,0,6,10,525,17967
Mar,5,03:47,True,5,3,1,1,302,2744
Mar,5,03:48,True,5,2,1,1,299,2554
Mar,5,03:49,True,2,20,1,1,301,3097
Mar,5,03:50,False,1,0,1,1,300,3112
Mar,5,03:50,True,6,3,1,1,309,1663
Mar,5,03:51,True,6,2,2,2,427,2842
Mar,5,03:52,True,2,7,6,10,581,10469
Mar,5,03:53,True,6,0,1,1,312,830
Mar,5,03:54,True,2,5,5,5,497,4129
Mar,5,03:54,True,1,25,2,2,481,2576
Mar,5,03:55,True,6,2,1,1,347,929
Mar,5,03:56,True,5,4,1,1,332,977
Mar,5,03:57,False,5,2,5,10,453,5872
Mar,5,03:57,True,5,5,1,1,313,865
Mar,5,03:58,True,4,7,1,1,318,1077
Mar,5,03:59,True,1,2,5,5,456,3584
Mar,5,04:00,False,1,10,1,10,321,5253
Mar,5,04:00,False,2,3,2,6,458,8351
Mar,5,04:01,True,2,2,1,1,352,793
Mar,5,04:02,True,3,2,2,2,461,3646
Mar,5,04:03,True,1,2,3,9,874,12594
Mar,5,04:04,True,5,2,1,1,338,984
Mar,5,04:05,True,4,0,1,1,327,1116
Mar,5,04:06,True,4,3,1,1,321,1899
Mar,5,04:06,True,3,2,1,1,321,1702
Mar,5,04:07,False,2,3,2,6,385,5102
Mar,5,04:08,True,8,5,5,5,459,3682
Mar,5,04:09,True,5,3,1,1,318,939
Mar,5,04:09,True,1,2,2,2,410,1426
Mar,5,04:10,False,3,2,3,30,783,41433
Mar,5,04:11,False,1,2,1,2,346,2555
Mar,5,04:12,True,4,5,1,1,351,1027
Mar,5,04:13,False,1,7,1,7,343,7631
Mar,5,04:14,True,2,3,1,1,362,1667
Mar,5,04:14,True,3,4,1,1,340,1713
Mar,5,04:15,True,3,4,1,1,330,1729
Mar,5,04:16,True,8,3,3,4,807,7489
Mar,5,04:17,True,4,3,2,2,398,2172
Mar,5,04:18,True,8,3,2,2,435,2633
Mar,5,04:19,True,8,3,1,1,326,787
Mar,5,04:19,True,7,2,1,1,331,1567
Mar,5,04:20,True,4,2,7,5,855,27470
Mar,5,04:22,True,3,2,6,10,491,11488
Mar,5,04:22,True,5,4,1,1,336,2356
Mar,5,04:23,True,7,5,3,7,848,20593
Mar,5,04:24,False,3,3,3,6,852,18616
Mar,5,04:26,False,7,2,7,10,1025,125779
Mar,5,04:27,True,2,0,5,5,565,12155
Mar,5,04:28,True,8,20,2,2,555,4116
Mar,5,04:29,False,5,2,5,10,596,25758
Mar,5,04:30,True,8,3,2,2,601,4955
Mar,5,04:30,True,1,3,2,2,562,5098
Mar,5,04:31,True,4,3,1,1,424,2473
Mar,5,04:32,False,6,2,6,20,692,48126
Mar,5,04:33,True,2,20,1,1,429,1442
Mar,5,04:34,True,5,4,1,1,416,1628
Mar,5,04:34,False,2,2,2,4,608,10117
Mar,5,04:35,True,8,3,1,1,375,1349
Mar,5,04:36,True,2,4,1,1,397,2276
Mar,5,04:37,True,8,3,1,1,369,1937
Mar,5,04:37,False,1,2,1,2,356,3502
Mar,5,04:38,True,1,3,8,20,1086,44496
Mar,5,04:41,True,6,50,2,2,513,4564
Mar,5,04:41,True,1,2,3,10,1022,20687
Mar,5,04:43,True,1,3,2,2,605,4615
Mar,5,04:44,True,1,2,3,4,1034,12925
Mar,5,04:45,True,5,4,1,1,409,1343
Mar,5,04:46,True,3,0,5,5,642,6738
